text,created_at,location
I hate bugs,Mon Sep 30 19:02:10 +0000 2013,
@leonys27martin keep rolling#staystrong,Mon Sep 30 19:02:10 +0000 2013,
I feel I'm forgetting something,Mon Sep 30 19:02:10 +0000 2013,
You know I'll be the first one to leave in a hurry to get to you,Mon Sep 30 19:02:10 +0000 2013,
RT @atneucetsidet: De la soledad aprend que cuando menos ves a la gente mas te quieren,Mon Sep 30 19:02:10 +0000 2013,
RT @KeviinDice_: @iMarianadlasm_ Por que,Mon Sep 30 19:02:10 +0000 2013,
@DeFariaLaura c'est un peu excessif,Mon Sep 30 19:02:10 +0000 2013,
,Mon Sep 30 19:02:10 +0000 2013,
I’ve never seen Breaking Bad but I am please the people I care about derive so much joy from it,Mon Sep 30 19:02:10 +0000 2013,
ok,Mon Sep 30 19:02:10 +0000 2013,
http://tco/w4oGAUnWXP  k lite codec pack 5 1 0,Mon Sep 30 19:02:10 +0000 2013,
http://tco/KwSdK6SAZL   crack alcohol 120,Mon Sep 30 19:02:10 +0000 2013,
@bharfot Den s fin ut Gratulerer,Mon Sep 30 19:02:10 +0000 2013,
RT @LucieLfvr: @GwladysFauv 5o centime c'est bon  &lt;3,Mon Sep 30 19:02:10 +0000 2013,
@AlwaysAtQT what about riding did they say anything about that,Mon Sep 30 19:02:10 +0000 2013,
I stay looking like Medusa,Mon Sep 30 19:02:10 +0000 2013,
Lloro de la risa y todo XD,Mon Sep 30 19:02:10 +0000 2013,
              --  #Quran,Mon Sep 30 19:02:10 +0000 2013,
RT @ramosmaru: alfinal le pego la sunorma,Mon Sep 30 19:02:10 +0000 2013,
RT @cthagod: Stephen Covey said it best "Most people don't listen with the intent to understand; they listen with the intent to reply",Mon Sep 30 19:02:10 +0000 2013,
Alexis cracks me up ,Mon Sep 30 19:02:10 +0000 2013,
@GNaomi8 Tu le sais sistah TFOU tous les matins je peux tre qu'au top niveau,Mon Sep 30 19:02:10 +0000 2013,
Welcome october welcome my birthday~,Mon Sep 30 19:02:10 +0000 2013,
RT @rapevetoli: #    -  2   4     ,Mon Sep 30 19:02:10 +0000 2013,
RT @RachiiddO3O: Tegenwoordig veel praters,Mon Sep 30 19:02:10 +0000 2013,
when is lynna's birthday do i have to draw her the rinharu or a full page of just nitori,Mon Sep 30 19:02:10 +0000 2013,
@Marquitoos8 @iFaKLadies @Laurita_CPR @luci98tk Gracias maquina,Mon Sep 30 19:02:10 +0000 2013,
Not talking to him &lt;&lt;&lt;,Mon Sep 30 19:02:10 +0000 2013,
Tantas palabras que no quieren salir music,Mon Sep 30 19:02:10 +0000 2013,
aq rse kamal da lps tweet aq ni,Mon Sep 30 19:02:10 +0000 2013,
@SHROOF1188 @almooshaksa4 @RaiDalia @wwwwwsssbb,Mon Sep 30 19:02:10 +0000 2013,
@Miguelacdo ah vale vale,Mon Sep 30 19:02:10 +0000 2013,
T,Mon Sep 30 19:02:10 +0000 2013,
Need to decide what shoes i want christmas hmm,Mon Sep 30 19:02:10 +0000 2013,
@slowould @minadokenny ento vai procurar alguma coisa p fazer e parar de me encher,Mon Sep 30 19:02:10 +0000 2013,
#threestoneengagementrings  ROUND F/SI2 CUSTOM DESIGN UNIQUE ENGAGEMENT RING 1 CT EGL USA ==&gt;http://tco/dwsonDNcLD,Mon Sep 30 19:02:10 +0000 2013,
Beautiful New #Butterfly Pic: Refuelling by KatarnaBradlerov http://tco/QnJyCabAbV,Mon Sep 30 19:02:10 +0000 2013,
RT @_Roseee_T: @ThisSaraV  Senti eu Deve ser do tempo anda tudo maluco,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @animate_tv: 2 http://tco/xdjkCdOQxN,
@DreaBear001 all military members,Mon Sep 30 19:02:10 +0000 2013,
birthday sex,Mon Sep 30 19:02:10 +0000 2013,
Suddenly Monday,Mon Sep 30 19:02:10 +0000 2013,
RT @GuiPaduaComOB:  oficial Monique Evans agora se chama Mumique Evans kkk #UmOrgulhoChamadoDeniseRocha,Mon Sep 30 19:02:10 +0000 2013,
Any Gost Followers Getting Un-Followed 5  #Coolin #Flexin #doubletapp #doubletapp http://tco/V9jYdFh6pe,Mon Sep 30 19:02:10 +0000 2013,
http://tco/BhqfH1GGdW http://tco/KLJqlsK5Af http://tco/0AIdz8opdo http://tco/tsFSsVh46O http://tco/Kw3vVghzKT http://tco/3Uk94iep04,Mon Sep 30 19:02:10 +0000 2013,
I love when people don't text me back,Mon Sep 30 19:02:10 +0000 2013,
its not October yet whyyyyyyyyyyyy is Hi October trending,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @ladygaga: DO NOT LEAVE YOUR CHILDREN WITH LADY GAGA http://tco/teuY8ldb9q,
 9/30 4:10  115 +67 #countkun @enkan_sayaka,Mon Sep 30 19:02:10 +0000 2013,
RT @QueridoJeito: Enquanto voc fala eu fao,Mon Sep 30 19:02:10 +0000 2013,
brigado baibala &lt;33,Mon Sep 30 19:02:10 +0000 2013,
@LuuRosario Sisi obvio(:,Mon Sep 30 19:02:10 +0000 2013,
shall continue with deathly hallow tomorow,Mon Sep 30 19:02:10 +0000 2013,
         ,Mon Sep 30 19:02:10 +0000 2013,
RT @Nacccccccho: #NoSosDeCordoba si no fuiste al Kempes,Mon Sep 30 19:02:10 +0000 2013,
@Ambryyyy TA GUEULE,Mon Sep 30 19:02:10 +0000 2013,
@JLSOfficial omg im gonna miss u guys so much its gonna feel so weird without u in my life JLS forever&amp;aday http://tco/hfJJMBN66x,Mon Sep 30 19:02:10 +0000 2013,
@incarceratedbob Fantasy Hockey Question  who do I pick up now that Drouin got sent down Bailey or Bennett,Mon Sep 30 19:02:10 +0000 2013,
@dseli1198 no es mala persona pero es una cotorra xdxdxdxd,Mon Sep 30 19:02:10 +0000 2013,
Interesting analysis on the positives and negatives of digital #learning for #highered by the president of @MIThttp://tco/RCZWK1Vrpg,Mon Sep 30 19:02:10 +0000 2013,
Kayyyyyyyy get on with it,Mon Sep 30 19:02:10 +0000 2013,
RT @Oum_Isaac: Les gens aime trop sous estimer les pros sois disant eux sont gnral mais va pas en gnral avec 8 de moyenne aussi faut …,Mon Sep 30 19:02:10 +0000 2013,
    http://tco/pKavKjhZi0,Mon Sep 30 19:02:10 +0000 2013,
 9/30 4:01  33 -2 #countkun @KIRI_kairi,Mon Sep 30 19:02:10 +0000 2013,
Every day is a competition,Mon Sep 30 19:02:10 +0000 2013,
@KiraJackson__ Awww thank you so much sweetie xx,Mon Sep 30 19:02:10 +0000 2013,
Combat d'Immortels Affrontez vos ennemis jusqu' 22h00  Rassemblez vos amis et votre guilde  #Immortalis http://tco/Z3xXvjosZo,Mon Sep 30 19:02:10 +0000 2013,
RT @biebsweetie: i prefer internet friends,Mon Sep 30 19:02:10 +0000 2013,
RT @MohCheeks: “@jayroo1: Balloons are weird like happy birthday here’s a plastic sack of my breath” Bahahahaahahh Jamie lol,Mon Sep 30 19:02:10 +0000 2013,
Que belleza #brunette #schoolgirl #tits #topless #nipples #milky #jugs MT @FotosPornoMX RT  http://tco/CcIYmUCMZW,Mon Sep 30 19:02:10 +0000 2013,
@AIRICASH_ @WoeIsJackson Can't be as nasty as Airica's abnormally large wide set flailing vagina,Mon Sep 30 19:02:10 +0000 2013,
@ibstatguy Also found a great wine place in Irvine Bacchus You roam the store with expert to pick out a bottle pre-dinner,Mon Sep 30 19:02:10 +0000 2013,
@nina_napora http://tco/QGFdHFxemk,Mon Sep 30 19:02:10 +0000 2013,
my fronter doesnt work ergh,Mon Sep 30 19:02:10 +0000 2013,
@fvck____ exactly lol,Mon Sep 30 19:02:10 +0000 2013,
RT @CampusanoKeisha: @naelyreyes yo juraba k esa tipaa taba relajandoo --,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @informveracruz: #DESTACADA LAS PRIORIDADES EN LA AGENDA DE TRABAJO DE RAMN POO http://tco/DiCLO1mJZO http://tco/dgTVrIUxCN,
RT @mileyririjb123: @DuyguSenaSen1 YEEE &lt;33 AMA YERSEN LRM oO :ASD:aSDF,Mon Sep 30 19:02:10 +0000 2013,
RT @West_YG: “@GangstaCityWear: Now working on Promo shirts for the Uptown Portmore sound YG @West_YG  @VeeYG @OnikeyPeart” nuh shakiness…,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @BiGG_KunTry: Hurt hogan RT @Edison527: Simp Baeless “@BiGG_KunTry: Hurt cobain  RT @Miggs_93: Sad Pitt RT (cont) http://tco/mdOK6YC8mW,
hoy si qe entre re tarde a la escul jaajajaja era cualqier hora,Mon Sep 30 19:02:10 +0000 2013,
RT @beeteedeee: But I'm always there for other people,Mon Sep 30 19:02:10 +0000 2013,
RT @Helen_Sthefania: @iMTrancerNica @Trancetrolls  Hahahahaha el mundo nos ha fallado ):,Mon Sep 30 19:02:10 +0000 2013,
http://tco/x4XcGnfY2j,Mon Sep 30 19:02:10 +0000 2013,
@unaflopogetic huehue to bem sim eulito,Mon Sep 30 19:02:10 +0000 2013,
RT @souvodka: o sono que eu perco  noite eu encontro de tarde,Mon Sep 30 19:02:10 +0000 2013,
@JahBouks featured on this Month's promo CD for @faceofffridays Get your special edition limited… http://tco/UuGZ4SdYsU,Mon Sep 30 19:02:10 +0000 2013,
RT @OhPhany: Ven te dar los besos de tu vida ,Mon Sep 30 19:02:10 +0000 2013,
,Mon Sep 30 19:02:10 +0000 2013,
RT @PabloNerudaDice: "Hay un cierto placer en la locura que solo el loco conoce" #Neruda,Mon Sep 30 19:02:10 +0000 2013,
               : http://tco/mnQvMmpeJj #__#_,Mon Sep 30 19:02:10 +0000 2013,
Sharing Family share home with pet tigers (video) Love http://tco/Gb4wp7Hqr1 #cool #funny,Mon Sep 30 19:02:10 +0000 2013,
RT @barcastuff: Martino: "I don't rule out playing with Neymar or Alexis as centre forward in the future you have to see what's best in ea…,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @FCBarcelona_es: Gerardo Martino en rueda deprensa: “Nos conviene tener el baln ms tiempo” http://tco/Eva7syABGF,
Mon Sep 30 19:02:10 +0000 2013,RT @TopRetweetTeam: RETWEET  IF YOU REALLY  WANT  MORE  FOLLOWERS  #Follow  #TeamRetweet  #FollowNow  (http://tco/5mQocMMTza)  …,
@EliIraola si jajajaajaja,Mon Sep 30 19:02:10 +0000 2013,
RT @RodrigoOlabiaga: #LoQueHubieseTuiteadoDeNio Dragon Ball es el mejor dibujo que hay Lo que tuiteo de adulto: Dragon Ball es el mejor d…,Mon Sep 30 19:02:10 +0000 2013,
Nunca es justa la felicidad :'c,Mon Sep 30 19:02:10 +0000 2013,
RT @bbyslut: I hate society blah blah blah media ramble ramble government,Mon Sep 30 19:02:10 +0000 2013,
RT @FillWerreI: I keep my room messy so that if someone tries to kill me they'll trip over and die,Mon Sep 30 19:02:10 +0000 2013,
TODAY WAS BEST DAY OF MY LIFE ,Mon Sep 30 19:02:10 +0000 2013,
Elizabeth is early for practice twice in a week #woah,Mon Sep 30 19:02:10 +0000 2013,
RT @sara__1995_:                  ,Mon Sep 30 19:02:10 +0000 2013,
@Ryshe0w0 (     ,Mon Sep 30 19:02:10 +0000 2013,
RT @MaloriReyes: #PersonasImportantesEnMiVida @SilvestreFDC  @JohanaCDP @melissaacua3 @nataliaqn @Jeeeeenifer5 @DeavilaLoraine @WendyJcss @…,Mon Sep 30 19:02:10 +0000 2013,
AA http://tco/6a4QgiP2RM,Mon Sep 30 19:02:10 +0000 2013,
RT @AndreaEspina6: Se me pego tuyo hermana :( RT "@_amiRamos: Eso no es raro RT @AndreaEspina6: No puedo estar tan fea en la vida :(",Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @PminceGmin: BOOM CHS90   6 by Tan Yhong - https://tco/ov6EA1ePDQ,
Photoset:  http://tco/QCDuDkQXcZ,Mon Sep 30 19:02:10 +0000 2013,
Menea para mi,Mon Sep 30 19:02:10 +0000 2013,
Otw bandung,Mon Sep 30 19:02:10 +0000 2013,
Kizkiza gezelimm bugeceeee ;),Mon Sep 30 19:02:10 +0000 2013,
Not feeling too good today #tummyaches #weak #tired,Mon Sep 30 19:02:10 +0000 2013,
RT @AndroidPolice: Samsung's ChatON Instant Messenger Has Doubled Its User Base In Only 4 Months Now Has 100 Million Subscribers http://t…,Mon Sep 30 19:02:10 +0000 2013,
cctv dvr 15000 - http://tco/grz3lS1Fda http://tco/LgCVIx8rXw,Mon Sep 30 19:02:10 +0000 2013,
RT @toop_follow:     (#_) @toop__follow        …,Mon Sep 30 19:02:10 +0000 2013,
Damm,Mon Sep 30 19:02:10 +0000 2013,
no nevermind,Mon Sep 30 19:02:10 +0000 2013,
@carrie_p_ @beztweets I think there is an exposure bias as well Young girls very explicit with their vitriolic tweets I find,Mon Sep 30 19:02:10 +0000 2013,
@ExitedFor1D Hjajajaj besitos,Mon Sep 30 19:02:10 +0000 2013,
@T_Filly PMS loves to kick out females Don't give him a reason to target you,Mon Sep 30 19:02:10 +0000 2013,
RT @Carleehayes13: #Liam4HomecomingKing  #Liam4HomecomingKing #Liam4HomecomingKing #Liam4HomecomingKing #Liam4HomecomingKing #Liam4Homecomi…,Mon Sep 30 19:02:10 +0000 2013,
     :              ,Mon Sep 30 19:02:10 +0000 2013,
@reider_29 mays well learn something #doesnthappenatnkec,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @abojamman:   :       " "   http://tco/DNd1jzeIqu#____,
Me cortaron el cel jejox,Mon Sep 30 19:02:10 +0000 2013,
@Jennner_ thank you :) hit my line,Mon Sep 30 19:02:10 +0000 2013,
RT @twerkingneil: rt for an indirectits free bc im not happy,Mon Sep 30 19:02:10 +0000 2013,
RT @SofiCarvajal6: S feliz,Mon Sep 30 19:02:10 +0000 2013,
RT @CocaColaMx: #LosLunesSiempre comentas con tus amigos lo que pas el fin de semana,Mon Sep 30 19:02:10 +0000 2013,
Original Bean Pie - You want em'  We got em'  (888) 565-1104 / wwwBean: http://tco/Lq2Dyc7FkF via @youtube,Mon Sep 30 19:02:10 +0000 2013,
@305TalesBack lunch on you,Mon Sep 30 19:02:10 +0000 2013,
RT @UceliGarcia: Si te he fallado te pido PERDON @Chucho_Eb lalalalala,Mon Sep 30 19:02:10 +0000 2013,
Trend Alert: #NoMakeUpMondayMixers More trends at http://tco/Z9HPE1xZNn http://tco/cY6TVnIIun,Mon Sep 30 19:02:10 +0000 2013,
eastenders obviously love ollys album,Mon Sep 30 19:02:10 +0000 2013,
RT @AgustinaCelii: @AlejandraCaaro ay Madre Mia Donde vive ese to quiero  casarme con l,Mon Sep 30 19:02:10 +0000 2013,
RT @ceciliemarie_: Alondra is the cutest ,Mon Sep 30 19:02:10 +0000 2013,
RT @NataliaMnezH: - Buenas noches+ Buenas nochesCuando en verdad queremos darnos de verdad una buena noche,Mon Sep 30 19:02:10 +0000 2013,
I love/hate college,Mon Sep 30 19:02:10 +0000 2013,
@faaskogoncalves @despovlg @karimgegen @napoleonvlg @stanley_izi castoi ct pas la prof ct une meuf dta classe,Mon Sep 30 19:02:10 +0000 2013,
Perdemos oportunidades y no hacemos las cosas solo por miedo,Mon Sep 30 19:02:10 +0000 2013,
“@BatmanArkham: A new character will be revealed tomorrow #ArkhamOrigins http://tco/qDfQ1gSRKT”,Mon Sep 30 19:02:10 +0000 2013,
@Guzelzinho dedim kulturlu futbolcu sonra ogrenince de cok guldum kendime :)),Mon Sep 30 19:02:10 +0000 2013,
@BEjcTIS alejandria no por favorjajjajajaja,Mon Sep 30 19:02:10 +0000 2013,
Quand vous mettez 15ans a rpondre j'oublie donc quand vous rpondez je rpond pas c pck j'oublie,Mon Sep 30 19:02:10 +0000 2013,
 #_    ( @ragheb_moaily ) - http://tco/ma1V52c7xJ,Mon Sep 30 19:02:10 +0000 2013,
RT @TanyaBurr: I am SO excited that Homeland has started again #bestshowever,Mon Sep 30 19:02:10 +0000 2013,
“@SamFaiersFansxx: so hyper right now what is wrong with me” UR SSEING SAM IN 19 DAYSSS,Mon Sep 30 19:02:10 +0000 2013,
one person followed me // automatically checked by http://tco/hjtpp6IEm4,Mon Sep 30 19:02:10 +0000 2013,
RT @LilReese300: I don't wanna hit yo Loudd bitch I got it squad shit,Mon Sep 30 19:02:10 +0000 2013,
@AlbrtChlo une calculette,Mon Sep 30 19:02:10 +0000 2013,
RT @BatataReal: At o poster brasileiro  outro nvel,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @_snuppy08:  es lo mejor q me e comprado neta waw nunca me ava emocionado tanto  http://tco/bxw0NVjZHM,
This is the baffling feature of alcoholism as we know it - this utter inability to leave it alone#bigbook pg 43 #xa #step1,Mon Sep 30 19:02:10 +0000 2013,
@fahadAlzaml    :$,Mon Sep 30 19:02:10 +0000 2013,
http://tco/xbVQASmCXS,Mon Sep 30 19:02:10 +0000 2013,
@mikeynerd ur leadership called us terrorist and anarchist Btw ur side has called it a train wreck,Mon Sep 30 19:02:10 +0000 2013,
RT @Todo__LigaBBVA: Frank Lampard: "Si Juan Mata no es titular prefiero cederle mi titularidad desde que lleg al Chelsea no ha hecho ms…,Mon Sep 30 19:02:10 +0000 2013,
@yodawg80  haha yes,Mon Sep 30 19:02:10 +0000 2013,
@pteromactyl nah nah,Mon Sep 30 19:02:10 +0000 2013,
Casa Guacara Se vende casa en la Urb tesoro del Indio Guacara Edo Carabobo Lote 2 a una cuadra de  - http://tco/hLDGfdYg9H #Anuncios,Mon Sep 30 19:02:10 +0000 2013,
@RebekaKeita izskats it k tu teiktu "I love you" lpas veic ts paas kustbas lol,Mon Sep 30 19:02:10 +0000 2013,
@linahsie bukannya esai lg ngulang bio tp yg catetan tambahan blm bljr lulu,Mon Sep 30 19:02:10 +0000 2013,
 ENFANTILLAGE ,Mon Sep 30 19:02:10 +0000 2013,
RT @1D_spain_23: Creo que este verano muchas han empezado a querer mas a Louis por el partido de futbol y otras muchas cosas,Mon Sep 30 19:02:10 +0000 2013,
Mon Sep 30 19:02:10 +0000 2013,RT @Taca45: 1111111 http://tco/xhJaNO2x6Z,
@Liuzzo_Giuliana Celle-ci est trop beeellleeee http://tco/2JcvvdFlMV,Mon Sep 30 19:02:10 +0000 2013,
Artk; insanlar tanmaya almakla vakit kaybetmiyorum Nasl olsa onlar zaman gelince yaptklaryla kendilerini tantyor,Mon Sep 30 19:02:10 +0000 2013,
“@ksasos_h:   http://tco/tCOYoNov7g”,Mon Sep 30 19:02:10 +0000 2013,
@phanerozoic11 @Engr_Sermad :konse dulha bhai,Mon Sep 30 19:02:10 +0000 2013,
caralho nunca tinha visto http://tco/jur4gfnYsd,Mon Sep 30 19:02:10 +0000 2013,
@IRememberBetter @dragonmisery @AlzheimersNetwo @bethyb1886 @ArtyElk SO glad to join you today Can only stay about 15 minutes #AlzChat,Mon Sep 30 19:02:10 +0000 2013,
RT @LovePb98: @galia_ivanova Tia ven pronto te quiero dar un abrazo :'""),Mon Sep 30 19:02:10 +0000 2013,
“@HeelAhLiao: If drinking can solve all my problem I don't mind drinking till I die ”,Mon Sep 30 19:02:10 +0000 2013,
@MyGod_itsGranni oh no I'm on ha ah hold up,Mon Sep 30 19:02:10 +0000 2013,
Nadie se resiste a cantarla x3 http://tco/RpUJimftq6,Mon Sep 30 19:02:10 +0000 2013,
@karims95 man senet lmadye kelll l3alam lsabet abc,Mon Sep 30 19:02:10 +0000 2013,
       #_ http://tco/VrL6M2yyF3,Mon Sep 30 19:02:10 +0000 2013,
Tamo ae magrin http://tco/2XfZIg9UXA,Mon Sep 30 19:02:10 +0000 2013,
RT @noeliadlh: @ianirelagun pdeme lo que quieras jajajaja,Mon Sep 30 19:02:10 +0000 2013,
@squabus negli anni mi sembra che torni con una certa regolarit :( escambi di stagione,Mon Sep 30 19:02:10 +0000 2013,
RT @Ines_Bob: @coroanais je sais je sais :,Mon Sep 30 19:02:10 +0000 2013,
LOL “@BleacherReport: VIDEO: Someone shouted a "Papa John's" audible call before a Peyton Manning pass play http://tco/KA68q6OhUU”,Mon Sep 30 19:02:10 +0000 2013,
The #Breaking bad finale was very satisfying Still though 6 Feet Under had best finale off All-time,Mon Sep 30 19:02:10 +0000 2013,
@bobo_pollyanna @asdsone             http://tco/FQi6lbayjd,Mon Sep 30 19:02:10 +0000 2013,
RT @lollamohamed2:          ,Mon Sep 30 19:02:10 +0000 2013,
Meet union j yesterday and Josh called me gorgeous and we got spend like 10minutes with them@UnionJworld http://tco/SKgfO60irR,Mon Sep 30 19:02:10 +0000 2013,
@VaquetteJulie ,Mon Sep 30 19:02:10 +0000 2013,
@kazuki8620 (),Mon Sep 30 19:02:10 +0000 2013,
Fuck your shit flocka,Mon Sep 30 19:02:11 +0000 2013,
                   ,Mon Sep 30 19:02:11 +0000 2013,
RT @Taylarvelten22: Oooo already killed em',Mon Sep 30 19:02:11 +0000 2013,
Comer kitkat y es inevitable no acordarme de @franroldan_EVDE jajaja,Mon Sep 30 19:02:11 +0000 2013,
J'ai encore rien rvis alors que demain j'ai un rcite en physiques et une preuves en franais,Mon Sep 30 19:02:11 +0000 2013,
  {  }        ,Mon Sep 30 19:02:11 +0000 2013,
"Don't sacrifice yourself for someone else ",Mon Sep 30 19:02:11 +0000 2013,
Lukaku is a bully,Mon Sep 30 19:02:11 +0000 2013,
if you wouldn't wear heels to class why would you wear high heeled boots,Mon Sep 30 19:02:11 +0000 2013,
Foto: Archivo Ricky Martinno deja de alardear de los progresos acadmicos que estn teniendo sus adorables gemelo… http://tco/ZkEzkXMbBN,Mon Sep 30 19:02:11 +0000 2013,
Gym some 3 sessions complete today ,Mon Sep 30 19:02:11 +0000 2013,
Tea RT @AbiESUS: 6 Tea or coffee,Mon Sep 30 19:02:11 +0000 2013,
Mon Sep 30 19:02:11 +0000 2013,RT @ALWEFAQ:  :             27 #Bahrain #27Sept #Alwefaqhttp://tco/AOK3pSBCm9,
Fighting that extreme urge not to laugh out loud in public and you end up getting red and teary,Mon Sep 30 19:02:11 +0000 2013,
I'd rather have myself struggle then see MINE struggling,Mon Sep 30 19:02:11 +0000 2013,
               :        ,Mon Sep 30 19:02:11 +0000 2013,
I'm just tryna know you better ,Mon Sep 30 19:02:11 +0000 2013,
No me llega nada Hola,Mon Sep 30 19:02:11 +0000 2013,
@Parachute #ASKPARACHUTE Favorite candy bar,Mon Sep 30 19:02:11 +0000 2013,
RT @zaynmalik: Goodnight or good morning depending on where in the world you are  :) hope your all good xx,Mon Sep 30 19:02:11 +0000 2013,
@ThibaultTssre s'cuse englishman,Mon Sep 30 19:02:11 +0000 2013,
@OoMontana merci,Mon Sep 30 19:02:11 +0000 2013,
Esse rio da esquina da minha rua  um LIIIXO,Mon Sep 30 19:02:11 +0000 2013,
,Mon Sep 30 19:02:11 +0000 2013,
Cinco nmeros y un vdeo sobre el recorte de las pensiones http://tco/urz8sCFmHl,Mon Sep 30 19:02:11 +0000 2013,
RT @Alicia__ru: @RoOjosDeCielo ni hablar de escrpolos  palabra desconocida para ellos ,Mon Sep 30 19:02:11 +0000 2013,
~ ucho cuidado con juzgarme la piedra que hoy lanzas hacia mi puede ser con la que tropieces Maana ^^,Mon Sep 30 19:02:11 +0000 2013,
Canal+ appear to have lost their commentary team for Everton v Newcastle This is actually rather relaxing,Mon Sep 30 19:02:11 +0000 2013,
Homeworks all done bath time then skins boxset with mummy decent,Mon Sep 30 19:02:11 +0000 2013,
