Name	Type	Latitude	Longitude	City	Country	
city centre dental care	medical center	55.8623998008	-4.2643260956	glasgow	united kingdom	
cigna	office	55.8622959413	-4.2626309395	glasgow	united kingdom	
250 st vincent street	building	55.8622825427	-4.2629681766		united kingdom	
offshore renewable energy catapult	tech startup	55.8623715773	-4.2624405344	glasgow	united kingdom	
pit stop diner	diner	55.8623887537	-4.2625733535	glasgow	united kingdom	
st vincent street flats	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
craig corporate	coworking space	55.8623240493	-4.2628648941		united kingdom	
mamba		55.86233	-4.26277	glasgow	united kingdom	
sfha	office	55.8618524764	-4.2613962486		united kingdom	
unum	building	55.861806	-4.261218		united kingdom	
student loans	student center	55.8616349565	-4.2621841366	glasgow	united kingdom	
abbey business centres	coworking space	55.862133378	-4.2615151405	glasgow	united kingdom	
218 st vincent street	building	55.862022	-4.26193		united kingdom	
bath st 6090175	bus station	55.862428	-4.261381	glasgow	united kingdom	
v6 towers (v6 uk)	office	55.8617992372	-4.260260551	glasgow	united kingdom	
200 st vincent street	building	55.862258	-4.260978		united kingdom	
rsa	office	55.8621514406	-4.260571003	glasgow	united kingdom	
155 st. vincent street	coworking space	55.8619226468	-4.2609357834	glasgow	united kingdom	
vinnies	deli  bodega	55.8623273008	-4.2610461127		united kingdom	
optical express	coworking space	55.862078	-4.260899		united kingdom	
gisoel	student center	55.862323761	-4.2610445023	glasgow	united kingdom	
cushman  wakefield	office	55.8623844206	-4.2609685686	glasgow	united kingdom	
the beacon	building	55.862164	-4.26024	glasgow	united kingdom	
lawwork		55.861875	-4.260368		united kingdom	
marthas	restaurant	55.8617058936	-4.2589187622	glasgow	united kingdom	
the living room	cocktail bar	55.8618142704	-4.2594659328	glasgow	united kingdom	
remploy	coworking space	55.8617299774	-4.2589402199	glasgow	united kingdom	
150 saint vincent street.	office	55.8617617585	-4.2596770383	glasgow	united kingdom	
towergate insurance	office	55.8618102319	-4.2597818274	glasgow	united kingdom	
the living room - glasgow	restaurant	55.861915	-4.259853	glasgow		
rbs kirkstane house	bank	55.861762	-4.258985	glasgow	united kingdom	
carruthers gemmill	office	55.8620828429	-4.2599303164	glasgow	united kingdom	
191 west george street	office	55.862268	-4.259277	glasgow	united kingdom	
kpmg	office	55.862139	-4.259227	glasgow	united kingdom	
sevenfive creative		55.8618624377	-4.2597234249	glasgow	united kingdom	
occuleye opticians		55.862058	-4.259327	glasgow	united kingdom	
mclay mcalister  mcgibbon	office	55.8616035375	-4.2592513561	glasgow	united kingdom	
yes scotland	campaign office	55.8622198298	-4.258015917	glasgow	united kingdom	
mussel inn	seafood restaurant	55.8620432222	-4.2581249121	glasgow	united kingdom	
anatolia	mediterranean restaurant	55.8617710333	-4.258237	glasgow	united kingdom	
glasgow airport express 500 to glasgow airport	moving target	55.861946106	-4.2578725815		united kingdom	
le bistro beaumartin	french restaurant	55.8621	-4.2582	glasgow	united kingdom	
royal bank of scotland	bank	55.8615924692	-4.2583555689	glasgow	united kingdom	
greggs	bakery	55.8620319391	-4.2585989352	glasgow	united kingdom	
glasgow international school of english language	college arts building	55.861986067	-4.2586398125	glasgow	united kingdom	
hudson	office	55.861794	-4.257887	glasgow	united kingdom	
aon	office	55.8617307403	-4.2586170049	glasgow	united kingdom	
discovery jobs ltd	office	55.8619226468	-4.2577600479	glasgow	united kingdom	
pinsent masons llp - social media week	general entertainment	55.8615704222	-4.2579585314	glasgow	united kingdom	
ogilvies glasgow	furniture  home store	55.8618678406	-4.258277399		united kingdom	
boutique lounge	cocktail bar	55.861658	-4.258585	glasgow	united kingdom	
natuzzi glasgow	furniture  home store	55.8615989685	-4.2581381798		united kingdom	
mccrea financial services	office	55.862003	-4.258223	glasgow	united kingdom	
park inn by radisson	hotel	55.8622047523	-4.2566442721		united kingdom	
la tasca	tapas restaurant	55.861795	-4.2565375625	glasgow	united kingdom	
skyscanner glasgow	office	55.8623542786	-4.2573142052	glasgow	united kingdom	
moss bros	mens store	55.8615350526	-4.2568586742	glasgow	united kingdom	
cosmopol	bar	55.8623132986	-4.2578060818	glasgow	united kingdom	
regus	office	55.862334615	-4.2574425859	glasgow	united kingdom	
west george street	road	55.8624356015	-4.257190613	glasgow	united kingdom	
goerge street apartment p	building	55.862278	-4.256621		united kingdom	
71 bus buchanan bus station- torrance	bus station	55.8623657725	-4.2564714682	glasgow	united kingdom	
optical express	optical shop	55.8617720662	-4.2564969689		united kingdom	
bank of scotland	office	55.862288482	-4.2572899603		united kingdom	
110 st vincent street	coworking space	55.861642	-4.256963		united kingdom	
essensuals	salon  barbershop	55.8617872543	-4.257144608	glasgow	united kingdom	
airlink busstop	bus station	55.8619791097	-4.257421004	glasgow	united kingdom	
endava	tech startup	55.862401	-4.257283	glasgow	united kingdom	
caledonian university room c236	college classroom	55.861796	-4.256846	glasgow	united kingdom	
idox office	office	55.8616499826	-4.257285		united kingdom	
ryden lettings		55.862428	-4.25756	glasgow	united kingdom	
frankienstiens	nightclub	55.862435	-4.256473		united kingdom	
eits global - glasgow office	office	55.86234	-4.25731	glasgow	united kingdom	
tony macaroni	italian restaurant	55.8622477745	-4.2562365532	glasgow	united kingdom	
the merchant	bar	55.8624343872	-4.2564611435	glasgow	united kingdom	
missoula	bar	55.8624223789	-4.256182909	glasgow	united kingdom	
sarti	italian restaurant	55.8623164064	-4.2562725099	glasgow	united kingdom	
cafe wander	caf?	55.862289	-4.255912	glasgow	united kingdom	
reflex	nightclub	55.8623028976	-4.2561724222	glasgow	united kingdom	
renfield st bus stop  w. george st	bus station	55.8620887865	-4.2564548252		united kingdom	
toni  guy	salon  barbershop	55.861604	-4.2562	glasgow	united kingdom	
itelligence - glasgow	office	55.861753889	-4.256062759	glasgow	united kingdom	
spa in the city	spa  massage	55.861542	-4.256373	glasgow	united kingdom	
mailboxes etc.	paper  office supplies store	55.8622231	-4.2557261333	glasgow	united kingdom	
visionware	tech startup	55.862209	-4.255449	glasgow	united kingdom	
lakota barreflex	bar	55.86243065	-4.256386		united kingdom	
brownns	womens store	55.862206	-4.255657		united kingdom	
cpl office	coworking space	55.8623466492	-4.2554554939		united kingdom	
work	office	55.862433	-4.256363149	glasgow	united kingdom	
school	college classroom	55.861675	-4.255895		united kingdom	
starbucks	coffee shop	55.8619226468	-4.2547130585	glasgow	united kingdom	
wagamama	ramen   noodle house	55.862163	-4.255291	glasgow	united kingdom	
nippon kitchen	japanese restaurant	55.8620141869	-4.2548828144		united kingdom	
pizza hut	pizza place	55.8619948977	-4.2546916008	west george street	united kingdom	
give blood	medical center	55.8621393989	-4.254348278	glasgow	united kingdom	
hortons bar  kitchen		55.8621996076	-4.2550778389	glasgow	united kingdom	
delta house		55.8617598985	-4.254943891		united kingdom	
blooms	flower shop	55.862205	-4.254661	glasgow	united kingdom	
subway	sandwich place	55.8619226468	-4.254283905	glasgow	united kingdom	
93 west george street	building	55.862203	-4.255167	glasgow	united kingdom	
nippon center	japanese restaurant	55.862122	-4.25508		united kingdom	
the courtyard	bar	55.862344108	-4.2549705505	glasgow	united kingdom	
city patio	caf?	55.861813	-4.254809618		united kingdom	
paninis sandwhich bar	sandwich place	55.8617299774	-4.2551851273	glasgow	united kingdom	
peckish	sandwich place	55.861652	-4.255181		united kingdom	
nortons	bar	55.8619613647	-4.255253315		united kingdom	
calico	salon  barbershop	55.8617502639	-4.2550651668	glasgow	united kingdom	
frankenstein	bar	55.8620774746	-4.25507516	glasgow	united kingdom	
work	building	55.8623892643	-4.2543724179	glasgow	united kingdom	
buchanan street subway station	subway	55.8623200247	-4.253385365	glasgow	united kingdom	
waxy o connors	pub	55.8619557618	-4.2531305552	glasgow	united kingdom	
chaophraya	thai restaurant	55.8621514406	-4.2537045479	glasgow	united kingdom	
forbidden planet	bookstore	55.8623681914	-4.2535328865	glasgow	united kingdom	
urban outfitters	clothing store	55.8617781448	-4.2537260056	glasgow	united kingdom	
new look	clothing store	55.8617299774	-4.2535221577	glasgow	united kingdom	
amarone	italian restaurant	55.8621514406	-4.2538332939	glasgow	united kingdom	
nelson mandela place	plaza	55.8618659184	-4.2534509344	glagow	united kingdom	
the north face	sporting goods shop	55.8617058936	-4.2536723614	glasgow	united kingdom	
windows restaurant at the carlton george	restaurant	55.8619467305	-4.2530822754	glasgow	united kingdom	
camper	shoe store	55.86203	-4.253572		united kingdom	
soletrader	shoe store	55.862401306	-4.2533612251	glasgow	united kingdom	
pizza crolla	pizza place	55.8620129603	-4.2534470558	glasgow	united kingdom	
palm sugar lounge bar	lounge	55.8622350376	-4.2534811394	glasgow	united kingdom	
virgin media	electronics store	55.8618985632	-4.2537260056	glasgow	united kingdom	
fish and chip	fast food restaurant	55.8619778669	-4.2535194311	glasgow	united kingdom	
love music records	record shop	55.8618744796	-4.2534041405	glasgow	united kingdom	
glasgow blood donor centre	medical center	55.8617176317	-4.253796566	glasgow	united kingdom	
american apparel	clothing store	55.8619467305	-4.254026413	glasgow	united kingdom	
st georges - tron	church	55.862106	-4.2538465	glasgow	united kingdom	
math 204	college classroom	55.86195	-4.253799		united kingdom	
8 nelson mandela place	home (private)	55.8567544809	-4.2582560533		united kingdom	
chambre 69	nightclub	55.8617856602	-4.2537293034	glasgow	united kingdom	
argento		55.86229	-4.253967	glasgow	united kingdom	
yeeha internet cafe	internet cafe	55.861552	-4.253076	glasgow	united kingdom	
inner circle subway line	subway	55.862074	-4.253529		united kingdom	
tartan plus	miscellaneous shop	55.8619374895	-4.2535852111		united kingdom	
rooftop terrace in the sky	home (private)	55.8567544809	-4.2582560533		united kingdom	
mg alba	office	55.862065	-4.253793	glasgow	united kingdom	
groo	bar	55.861838	-4.253532		united kingdom	
glasgow cleaning agency	building	55.8619346887	-4.2530179024	glasgow	united kingdom	
queen street low level station	train station	55.862085222	-4.2523722215	glasgow	united kingdom	
caff? nero	coffee shop	55.8619226468	-4.2523741722	glasgow	united kingdom	
carlton george hotel	hotel	55.8618383541	-4.252974987	glasgow	united kingdom	
sainsburys local	grocery store	55.8618791647	-4.2520097738	glasgow	united kingdom	
glasgow treatment rooms	spa  massage	55.8619647932	-4.252781868	glasgow	united kingdom	
executive lounge carlton george hotel	hotel	55.8621214909	-4.2529597493	glasgow	united kingdom	
the dows	pub	55.8620811395	-4.2522038697		united kingdom	
bus stop 609087		55.8618144278	-4.251947241	glasgow	united kingdom	
vale	rock club	55.8620027	-4.2524037		united kingdom	
the vale bar	bar	55.862108	-4.252337		united kingdom	
x19 stop 609086	bus line	55.8617480885	-4.2524495488		united kingdom	
platform 8	platform	55.8621867488	-4.2520024179	glasgow	united kingdom	
mccolls	convenience store	55.8618725561	-4.2526284103	glasgow	united kingdom	
spt	office	55.862238	-4.251943		united kingdom	
laura ashley	womens store	55.861879615	-4.2528968437	glasgow	united kingdom	
bus stop 609088 in front of queen st station	bus station	55.861779	-4.251968		united kingdom	
whsmith	newsstand	55.8621024555	-4.2524340322		united kingdom	
osteopath glasgow daniel gerber	medical center	55.8619346887	-4.2527496815	glasgow	united kingdom	
trevor chisman professional massage	spa  massage	55.861936	-4.252738	glasgow	united kingdom	
executive lounge	hotel bar	55.862148	-4.25294	glasgow	united kingdom	
smile beauty	salon  barbershop	55.86182985	-4.2523212	glasgow	united kingdom	
home of fashion limited	womens store	55.8617901867	-4.2524385452	glasgow	united kingdom	
glasgow queen street railway station (glq)	train station	55.862344108	-4.2514836788	glasgow	united kingdom	
camperdown place (wetherspoon)	pub	55.86158405	-4.25140469	glasgow	united kingdom	
millennium hotel glasgow	hotel	55.8615393851	-4.2508152385	glasgow	united kingdom	
burger king	fast food restaurant	55.8619828559	-4.2512798309	glasgow	united kingdom	
sr?id na banrighinn	train station	55.862383578	-4.2511336283	glasgow	united kingdom	
starbucks	coffee shop	55.8621634824	-4.2512798309	glasgow	united kingdom	
costa coffee	coffee shop	55.8621295	-4.251188	glasgow	united kingdom	
platform 7	platform	55.8623200247	-4.2511725426	glasgow	united kingdom	
platform 9	platform	55.8623200247	-4.2511081696	glasgow	united kingdom	
bonapartes	bar	55.8622347242	-4.2512033412		united kingdom	
george square bus stop	bus line	55.8615794537	-4.2513978481		united kingdom	
platform 1	platform	55.862223691	-4.2515158653	glasgow	united kingdom	
whsmith	bookstore	55.8620671483	-4.2515587807	glasgow	united kingdom	
amt coffee	coffee shop	55.862181	-4.251208	glasgow	united kingdom	
dens of hollywood niteclub	karaoke bar	55.862115	-4.251364	los angeles	united kingdom	
the brasserie on george square	restaurant	55.8615699685	-4.2508106529	glasgow	united kingdom	
upper crust	sandwich place	55.8622962152	-4.2516332827	glasgow	united kingdom	
mental health foundation	government building	55.861602	-4.251422	glasgow	united kingdom	
boots	drugstore  pharmacy	55.8620551066	-4.2517518997	glasgow	united kingdom	
glasgow queen street (glq) to gilshochill (gsc) train	train	55.8621634824	-4.25147295	glasgow	united kingdom	
glasgow queen street (glq) to aberdeen (abd) train	train	55.8621875658	-4.2514300346	glasgow	united kingdom	
glasgow queen street (glq) to inverness (inv) train	train	55.8621514406	-4.2515426874	glasgow	united kingdom	
1425 to anniesland via maryhill	moving target	55.862176	-4.251044		united kingdom	
glasgow city halls	concert hall	55.8616790771	-4.2518091202		united kingdom	
the coal face	other great outdoors	55.86158	-4.250947	glasgow	united kingdom	
dentist glasgow city	office	55.8623621706	-4.2510652542	glasgow	united kingdom	
glasgow aiport express 500 to buchanan bus station	bus line	55.8620017411	-4.2503405628	glasgow	united kingdom	
fight camp	gym	55.862250647	-4.2495608115		united kingdom	
north hanover street	road	55.8620724504	-4.2496767867	glasgow	united kingdom	
platform 13	platform	55.8621634824	-4.2505931854	glasgow	united kingdom	
glasgow to falkirk grahamston train	light rail	55.862308	-4.250464		united kingdom	
12	bus line	55.8624061536	-4.2497644404	glasgow	united kingdom	
1821 from glq to oban fort william and mallaig	train	55.862026	-4.250207	nr. glasgow	united kingdom	
the ark	pub	55.8621396033	-4.248514578	glasgow	united kingdom	
harlequins	pizza place	55.8623370554	-4.2484765742	glasgow	united kingdom	
glasgow registration office	office	55.8623049	-4.2485284	glasgow	united kingdom	
